flow	speed	occupancy	probability
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
0	0	0	0.000448381
